CODIGO_DA_IES,NOME_DA_IES,CATEGORIA_DA_IES,MUNICIPIO,UF,SITUACAO_IES
1943,FACULDADE JK SOBRADINHO,Privada,Brasília,DF,Extinta
730,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Pública,Ponta Grossa,PR,Ativa
22104,Faculdades Integradas Padrão,Privada,Guanambi,BA,Ativa
2163,FACULDADE EUGÊNIO GOMES,Privada,Ipirá,BA,Ativa
16654,FACULDADE UNIRB - SERRINHA,Privada,Serrinha,BA,Ativa
596,UNIVERSIDADE FEDERAL DOS VALES DO JEQUITINHONHA E MUCURI,Pública,Diamantina,MG,Ativa
14154,Faculdade Presidente Antônio Carlos de Raposos,Privada,Raposos,MG,Extinta
22174,Faculdade - Uninorte  Altamira,Privada,Altamira,PA,Ativa
4389,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,Pública,Açu,RN,Extinta
746,UNIVERSIDADE REGIONAL DO CARIRI,Pública,Crato,CE,Ativa
15688,FACULDADE DE TECONOLOGIA DA ZONA SUL,Pública,São Paulo,SP,Ativa
1950,FACULDADE DE ORLÂNDIA,Privada,Orlândia,SP,Extinta
22999,Faculdade de Tecnologia e Ciências - FTC Itapipoca,Privada,Itapipoca,CE,Ativa
15576,Faculdade de Tecnologia de Mogi das Cruzes,Pública,Mogi das Cruzes,SP,Ativa
22629,Centro de Estudos em Direito e Negócios,Privada,Belo Horizonte,MG,Ativa
2288,FACULDADE ALMEIDA RODRIGUES,Privada,Rio Verde,GO,Ativa
1536,Centro Universitário UNIFATEB,Privada,Telêmaco Borba,PR,Ativa
13716,FACULDADE DE TECNOLOGIA GAP,Privada,Anápolis,GO,Ativa
25657,FACULDADE ITH,Privada,Goiânia,GO,Ativa
18253,FACULDADE VALE DO AÇO,Privada,Açailândia,MA,Ativa
18288,Faculdade Latino-americana,Privada,Arujá,SP,Ativa
2171,INSTITUTO BELO HORIZONTE DE ENSINO SUPERIOR,Privada,Belo Horizonte,MG,Ativa
22177,Faculdade União Paulistana,Privada,São Paulo,SP,Ativa
1667,FACULDADE INTERNACIONAL DE CIÊNCIAS EMPRESARIAIS,Privada,Belo Horizonte,MG,Extinta
21811,Faculdade Paiva Andrade,Privada,Fortaleza,CE,Ativa
2403,FACULDADE SALESIANA DE PINDAMONHANGABA,Privada,Pindamonhangaba,SP,Extinta
648,FACULDADES ASSOCIADAS DE UBERABA - FAZU,Privada,Uberaba,MG,Ativa
641,UNIVERSIDADE LA SALLE,Privada,Canoas,RS,Ativa
5054,INSTITUTO SUPERIOR DE EDUCAÇÃO DO SERTÃO DO PAJEÚ,Pública,Afogados da Ingazeira,PE,Ativa
3867,CENTRO UNIVERSITÁRIO MAUÁ DE BRASÍLIA,Privada,Brasília,DF,Ativa
20975,FACULDADE NOVO HORIZONTE,Privada,Vitória de Santo Antão,PE,Ativa
21550,Instituto Moinhos de Vento,Privada,Porto Alegre,RS,Ativa
1870,FACULDADES INTEGRADAS REGIONAIS DE AVARÉ,Pública,Avaré,SP,Ativa
3179,FACULDADE DA CIDADE DE SÃO GONÇALO,Privada,São Gonçalo,RJ,Extinta
3252,FACULDADE QUIRINÓPOLIS,Privada,Quirinópolis,GO,Ativa
5706,FACULDADE MUNICIPAL DE PALHOÇA,Pública,Palhoça,SC,Ativa
25452,FACULDADE BIOPARK II,Privada,Toledo,PR,Ativa
19404,FACULDADE INTEGRADA CESUMAR DE CURITIBA,Privada,Curitiba,PR,Ativa
21419,Escola de Instrução Especializada,Pública,Rio de Janeiro,RJ,Ativa
24884,Faculdade Internacional de São Paulo,Privada,São Paulo,SP,Ativa
1968,FACULDADE BRASILEIRA DE TECNOLOGIA,Privada,Aracaju,SE,Ativa
18817,Faculdade de Tecnologia de São Roque,Pública,São Roque,SP,Ativa
17633,Centro de Educação Superior da Foz do Itajaí - CESFI,Pública,Balneário Camboriú,SC,Extinta
4293,FACULDADE DE TIETÊ,Privada,Tietê,SP,Ativa
579,UNIVERSIDADE FEDERAL DA PARAÍBA,Pública,João Pessoa,PB,Ativa
3549,FACULDADE NACIONAL SÊNIOR,Privada,Apucarana,PR,Extinta
2079,FACULDADE DE ITAITUBA,Privada,Itaituba,PA,Ativa
4746,FACULDADE CATÓLICA DO CARIRI,Privada,Crato,CE,Extinta
2256,Faculdade Stella Maris - FSM,Privada,Fortaleza,CE,Ativa
4721,ESCOLA DOMINICANA DE TEOLOGIA,Privada,São Paulo,SP,Extinta
3787,FACULDADE DE ENSINO SUPERIOR DA AMAZÔNIA,Privada,Macapá,AP,Ativa
23725,Escola Superior de Gestão,Pública,Brasília,DF,Ativa
1425,Faculdade Evoluir,Privada,Fortaleza,CE,Ativa
2312,FACULDADE LUTERANA RUI BARBOSA,Privada,Marechal Cândido Rondon,PR,Extinta
14882,FACULDADE HORIZONTE,Privada,Brasília,DF,Ativa
1053,Centro Universitário de Excelência,Privada,Feira de Santana,BA,Ativa
405,FOCCA - FACULDADE DE OLINDA,Privada,Olinda,PE,Ativa
21502,FACULDADES INTEGRADAS POTENCIAL,Privada,Cotia,SP,Ativa
25440,Faculdade Opus 365,Privada,São Paulo,SP,Ativa
908,FACULDADE ALAGOANA DE ADMINISTRAÇÃO,Privada,Maceió,AL,Ativa
22109,Faculdade Pitágoras de Piripiri,Privada,Piripiri,PI,Extinta
3657,Faculdade Montes Claros,Privada,Montes Claros,MG,Ativa
545,Centro Universitário FUNCESI,Privada,Itabira,MG,Ativa
24365,Faculdade Paschoal Dantas EAD,Privada,São Paulo,SP,Ativa
1270,CENTRO UNIVERSITÁRIO ESTÁCIO DE RIBEIRÃO PRETO,Privada,Ribeirão Preto,SP,Ativa
383,UNIVERSIDADE DA AMAZÔNIA,Privada,Belém,PA,Ativa
1190,FACULDADE INTEGRAL CANTAREIRA,Privada,São Paulo,SP,Ativa
1610,FACULDADE DAS ATIVIDADES EMPRESARIAIS DE TERESINA,Privada,Teresina,PI,Ativa
21592,FACULDADE AMAZONAS,Privada,Manacapuru,AM,Ativa
22142,Faculdade de Ciências Jurídicas de Jaboatão dos Guararapes,Privada,Jaboatão dos Guararapes,PE,Ativa
14126,Faculdade Presidente Antônio Carlos de São Lourenço,Privada,São Lourenço,MG,Extinta
19816,Faculdades Impactos Brasil,Privada,Cuiabá,MT,Ativa
14115,Faculdade Presidente Antônio Carlos de Ponte Nova,Privada,Ponte Nova,MG,Ativa
3171,FACULDADE EQUIPE,Privada,Sapucaia do Sul,RS,Extinta
12803,FACULDADE IBMEC DISTRITO FEDERAL,Privada,Brasília,DF,Extinta
2753,Faculdade de Ciências Educacionais de Capim Grosso,Privada,Capim Grosso,BA,Ativa
398,UNIVERSIDADE TIRADENTES,Privada,Aracaju,SE,Ativa
19957,FACULDADE UNIRB PARNAMIRIM,Privada,Parnamirim,RN,Ativa
1406,FACULDADE DE ENGENHARIA E TECNOLOGIA DO INSTITUTO MAIRIPORÃ DE ENSINO SUPERIOR,Privada,Mairiporã,SP,Extinta
22311,FACULDADE NOVE DE JULHO DE SÃO BERNARDO DO CAMPO,Privada,São Bernardo do Campo,SP,Ativa
4729,FACULDADE CENECISTA DE RIO BONITO,Privada,Rio Bonito,RJ,Ativa
3506,FACULDADE DE CIÊNCIAS EDUCACIONAIS DE SERGIPE,Privada,Aracaju,SE,Extinta
21928,FACULDADE GRAU S ENSINO SUPERIOR,Privada,Recife,PE,Ativa
13467,FACULDADE DE TECNOLOGIA EM SAÚDE CIEPH,Privada,Florianópolis,SC,Ativa
1264,CENTRO UNIVERSITÁRIO DO RIO GRANDE DO NORTE,Privada,Natal,RN,Ativa
2536,Instituto de Educação e Inovação,Privada,Boa Vista,RR,Ativa
3487,FACULDADE SENAC/RS,Privada,Porto Alegre,RS,Extinta
14878,TREVISAN ESCOLA SUPERIOR DE NEGÓCIOS-,Privada,Ribeirão Bonito,SP,Ativa
2625,CENTRO UNIVERSITÁRIO UFBRA,Privada,São José dos Campos,SP,Ativa
2918,FACULDADE DE ENSINO SUPERIOR DA AMAZÔNIA REUNIDA,Privada,Redenção,PA,Ativa
2909,FACULDADE DO ESTADO DO MARANHÃO,Privada,São Luís,MA,Ativa
13034,Faculdade de Ensino Superior,Privada,Uberlândia,MG,Ativa
20563,FACULDADES JOÃO PAULO II - RIO GRANDE,Privada,Rio Grande,RS,Ativa
3603,FACULDADE ANHANGUERA DE GUARULHOS,Privada,Guarulhos,SP,Ativa
19563,FACULDADE DE ADMINISTRAÇÃO E CIÊNCIAS ECONÔMICAS LTDA,Privada,Cianorte,PR,Ativa
453,CENTRO UNIVERSITÁRIO LUTERANO DE PALMAS,Privada,Palmas,TO,Ativa
2723,FACULDADE CATÓLICA IMACULADA CONCEIÇÃO DO RECIFE,Privada,Recife,PE,Ativa
1240,FACULDADE DE ESTUDOS SOCIAIS DO ESPÍRITO SANTO,Privada,Cariacica,ES,Ativa
20122,FACULDADE DOMUS SAPIENS,Privada,Juazeiro,BA,Ativa
22651,Instituto de Tecnologia e Liderança,Privada,São Paulo,SP,Ativa
10588,FACULDADE UNINABUCO SÃO LOURENÇO DA MATA,Privada,São Lourenço da Mata,PE,Ativa
2827,FACULDADE DE EDUCAÇÃO DO PIAUÍ,Privada,Teresina,PI,Ativa
2173,FACULDADE GUAIANÁS,Privada,São Paulo,SP,Extinta
14214,Faculdade Presidente Antônio Carlos de Alvarenga,Privada,Alvarenga,MG,Extinta
1714,ESCOLA SUPERIOR DE GESTÃO COMERCIAL E MARKETING,Privada,Curitiba,PR,Ativa
1180,FACULDADE BARDDAL DE LETRAS,Privada,Florianópolis,SC,Extinta
1131,CENTRO UNIVERSITÁRIO SANTO AGOSTINHO,Privada,Teresina,PI,Ativa
509,FACULDADES INTEGRADAS DE CRUZEIRO,Privada,Cruzeiro,SP,Extinta
1138,CENTRO DE EDUCAÇÃO SUPERIOR DE BLUMENAU,Privada,Blumenau,SC,Extinta
1996,INSTITUTO CUIABÁ DE ENSINO E CULTURA,Privada,Cuiabá,MT,Ativa
1821,FACULDADE LIONS,Privada,Goiânia,GO,Ativa
1021,FACULDADE DE CIÊNCIAS DE TIMBAÚBA,Privada,Timbaúba,PE,Ativa
14224,Faculdade Presidente Antônio Carlos de Conceição das Alagoas,Privada,Conceição das Alagoas,MG,Extinta
606,FACULDADE DE DIREITO DE CACHOEIRO DO ITAPEMIRIM,Privada,Cachoeiro de Itapemirim,ES,Ativa
18208,Faculdade Doctum de Ipatinga,Privada,Ipatinga,MG,Extinta
24980,Faculdade de Tecnologia Senac Ponta Grossa,Privada,Ponta Grossa,PR,Ativa
1090,FACULDADE SÃO LUÍS DE FRANÇA,Privada,Aracaju,SE,Ativa
17899,FACULDADE DE EDUCAÇÃO  E TECNOLOGIA DE SÃO CARLOS,Privada,São Carlos,SP,Extinta
2233,FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS DE BELO HORIZONTE,Privada,Belo Horizonte,MG,Ativa
906,FACULDADE DE SUMARÉ,Privada,Sumaré,SP,Extinta
10613,FACULDADE  FASUP,Privada,Paulista,PE,Ativa
22179,Faculdade Pitagoras Anhanguera de Sao João Da Boa Vista,Privada,São João da Boa Vista,SP,Extinta
1758,FACULDADE INDEPENDENTE DO NORDESTE,Privada,Vitória da Conquista,BA,Ativa
1584,FACULDADE DE TECNOLOGIA DE GUARATINGUETÁ,Pública,Guaratinguetá,SP,Ativa
1444,FACULDADES INTEGRADAS EINSTEIN DE LIMEIRA,Privada,Limeira,SP,Ativa
23245,Escola Superior UNA de Conselheiro Lafaiete,Privada,Conselheiro Lafaiete,MG,Ativa
14216,Faculdade Presidente Antônio Carlos de Divino,Privada,Divino,MG,Extinta
5290,FACULDADE ANHANGUERA DE CIÊNCIAS E TECNOLOGIA DE BRASÍLIA,Privada,Brasília,DF,Ativa
14167,Faculdade Presidente Antônio Carlos de Lajinha,Privada,Lajinha,MG,Extinta
4460,FACULDADE DOM PEDRO II DE TECNOLOGIA,Privada,Salvador,BA,Ativa
3300,FACULDADE DE TECNOLOGIA MICHEL,Privada,Criciúma,SC,Extinta
4915,FACULDADE ESTÁCIO DE CASTANHAL,Privada,Castanhal,PA,Ativa
4502,FACULDADES INTEGRADAS CAMPO-GRANDENSES,Privada,Rio de Janeiro,RJ,Ativa
749,CENTRO DE ENSINO SUPERIOR DO VALE DO PARNAÍBA,Privada,Teresina,PI,Ativa
17985,FACULDADE PRESBITERIANA QUINZE DE NOVEMBRO,Privada,Garanhuns,PE,Ativa
846,FACULDADE DE ADMINISTRAÇÃO DE TERESINA,Privada,Teresina,PI,Extinta
1266,FACULDADES INTEGRADAS URUBUPUNGÁ,Privada,Pereira Barreto,SP,Ativa
11862,FACULDADE ALFREDO NASSER DE REMANSO,Privada,Remanso,BA,Ativa
1541,FACULDADE FLAMINGO,Privada,São Paulo,SP,Ativa
712,CENTRO UNIVERSITÁRIO IBMR,Privada,Rio de Janeiro,RJ,Ativa
681,FACULDADES INTEGRADAS ANGLO-AMERICANO,Privada,Foz do Iguaçu,PR,Extinta
435,FACULDADE SANTA MARCELINA MURIAÉ - FASM,Privada,Muriaé,MG,Ativa
24024,Centro de Ensino Superior de Lorena,Privada,Lorena,SP,Ativa
23867,Faculdade de Tecnologia de Sumaré,Pública,Sumaré,SP,Ativa
19251,FACULDADE PÓLIS CIVITAS,Privada,Curitiba,PR,Ativa
20053,FACULDADE UNIMED,Privada,Belo Horizonte,MG,Ativa
1978,Centro Universitário Fametro,Privada,Fortaleza,CE,Ativa
14217,Faculdade Presidente Antônio Carlos de Ladainha,Privada,Ladainha,MG,Extinta
3877,FACULDADE MAUÁ DE GOIÁS,Privada,Águas Lindas de Goiás,GO,Ativa
1672,INSTITUTO ESPERANÇA DE ENSINO SUPERIOR,Privada,Santarém,PA,Ativa
13865,FACULDADE SISTEMA DE ENSINO GAÚCHO,Privada,Porto Alegre,RS,Extinta
14784,FACULDADE DE TECNOLOGIA SENAI CURITIBA,Privada,Curitiba,PR,Ativa
779,FACULDADE DE PONTA PORÃ,Privada,Ponta Porã,MS,Ativa
2297,FACULDADE DE DIREITO DE SANTA MARIA,Privada,Santa Maria,RS,Ativa
1941,FACULDADE CUIABÁ,Privada,Cuiabá,MT,Ativa
23776,FACULDADE DE ENSINO SUPERIOR DO LAGO,Privada,Timon,MA,Ativa
11593,FACULDADE CRISTÃ DA AMAZÔNIA,Privada,Macapá,AP,Ativa
2398,FACULDADE CÂNDIDO RONDON DE CAMPO VERDE,Privada,Campo Verde,MT,Extinta
4033,FACULDADE DE TECNOLOGIA FABRAI,Privada,Belo Horizonte,MG,Extinta
5523,FACULDADE DE TECNOLOGIA TECBRASIL - UNIDADE NOVO HAMBURGO,Privada,Novo Hamburgo,RS,Extinta
22239,FACULDADE  INTEGRADA DE ADVOCACIA DA  AMAZÔNIA,Privada,Belém,PA,Ativa
1515,FACULDADE DE EDUCAÇÃO DE PORTO VELHO,Privada,Porto Velho,RO,Ativa
24025,Centro de Ensino Superior de Serra Dourada,Privada,Lorena,SP,Ativa
5418,FACULDADE IBMEC DISTRITO FEDERAL,Privada,Brasília,DF,Extinta
26023,Instituto Educacional Monte Pascoal,Privada,Goiânia,GO,Ativa
24282,FACULDADE BOA ESPERANÇA,Privada,Boa Esperança,MG,Ativa
21904,FACULDADE MAURÍCIO DE NASSAU DE VOLTA REDONDA,Privada,Volta Redonda,RJ,Extinta
4926,FACULDADE DE TECNOLOGIA DE PRAIA GRANDE,Pública,Praia Grande,SP,Ativa
4394,FACULDADE DE EDUCAÇÃO FÍSICA DE ARAGUAÍNA,Privada,Araguaína,TO,Extinta
14244,Faculdade Presidente Antônio Carlos de Monte Carmelo,Privada,Monte Carmelo,MG,Extinta
1490,CENTRO UNIVERSITÁRIO DE JAGUARIÚNA,Privada,Jaguariúna,SP,Ativa
5051,FACULDADE DE EDUCAÇÃO TECNOLÓGICA DO ESTADO DO RIO DE JANEIRO - FAETERJ,Pública,Bom Jesus do Itabapoana,RJ,Ativa
21412,Faculdade Multiversa,Privada,Foz do Iguaçu,PR,Ativa
22762,Faculdade de Tecnologia e Ciências - FTC Caruaru,Privada,Caruaru,PE,Ativa
23066,FACULDADE METROPOLITANA DE DIAS D'ÀVILA,Privada,Dias d´Ávila,BA,Ativa
4902,FACULDADE BATISTA PIONEIRA,Privada,Ijuí,RS,Ativa
4210,"ESCOLA SUPERIOR DE ADMINISTRAÇÃO, MARKETING E COMUNICAÇÃO DO MORUMBI",Privada,São Paulo,SP,Extinta
22710,FACULDADE PITÁGORAS UNOPAR DE QUIXERAMOBIM,Privada,Quixeramobim,CE,Ativa
1599,CENTRO UNIVERSITÁRIO PRESIDENTE TANCREDO DE ALMEIDA NEVES,Privada,São João del Rei,MG,Ativa
13890,FACULDADE DE TECNOLOGIA BSG-U,Privada,Campinas,SP,Extinta
2408,FACULDADE ESAMC SANTOS,Privada,Santos,SP,Ativa
25157,Faculdade Luiz Mário Moutinho,Privada,Recife,PE,Ativa
19787,Faculdade Pitágoras de Tucuruí,Privada,Tucuruí,PA,Ativa
4538,FACULDADE PARQUE,Privada,Salvador,BA,Ativa
3753,FACULDADES INTEGRADAS DOM PEDRO II,Privada,São José do Rio Preto,SP,Ativa
1195,FACULDADE SENAI DE TECNOLOGIA MECATRÔNICA,Privada,São Caetano do Sul,SP,Ativa
24894,Faculdade Premier,Privada,Goiânia,GO,Ativa
399,ESCOLA DE ENGENHARIA DE AGRIMENSURA,Privada,Salvador,BA,Extinta
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,Pública,Mossoró,RN,Ativa
14028,Centro Universitário UNA de Betim,Privada,Betim,MG,Ativa
23912,FACULDADE SINPAIN,Privada,São Paulo,SP,Ativa
337,Centro Universitário Academia,Privada,Juiz de Fora,MG,Ativa
1323,FACULDADE TANCREDO NEVES,Privada,São Paulo,SP,Extinta
5669,CENTRO UNIVERSITÁRIO ETEP,Privada,São José dos Campos,SP,Ativa
1923,FACULDADE  ARNALDO JANSSEN,Privada,Belo Horizonte,MG,Ativa
1496,FACULDADE ESTÁCIO DE SÁ DE VILA VELHA,Privada,Vila Velha,ES,Ativa
743,ESCOLA SUPERIOR DE ENSINO HELENA ANTIPOFF,Privada,Niterói,RJ,Ativa
12249,FACULDADE PADRE ANCHIETA DE VÁRZEA PAULISTA,Privada,Várzea Paulista,SP,Extinta
387,UNIVERSIDADE CATÓLICA DOM BOSCO,Privada,Campo Grande,MS,Ativa
1187,CENTRO UNIVERSITÁRIO MÓDULO,Privada,Caraguatatuba,SP,Ativa
3225,FACULDADE DE ENFERMAGEM,Privada,Araguaína,TO,Extinta
430,CENTRO UNIVERSITÁRIO FILADÉLFIA,Privada,Londrina,PR,Ativa
4655,FACULDADE ANHANGÜERA DE SOROCABA,Privada,Sorocaba,SP,Ativa
493,FACULDADE DE EDUCAÇÃO DE GUARATINGUETÁ,Privada,Guaratinguetá,SP,Ativa
36,FACULDADE DE TECNOLOGIA RUBENS LARA,Pública,Santos,SP,Ativa
54,UNIVERSIDADE ESTADUAL DE CAMPINAS,Pública,Campinas,SP,Ativa
15056,CENTRO UNIVERSITÁRIO UNIVERSO SALVADOR,Privada,Salvador,BA,Ativa
24208,FACULDADE DOCTUM DE ALMENARA,Privada,Almenara,MG,Ativa
2320,INSTITUTO SUPERIOR DE EDUCAÇÃO ATENEU,Privada,Vila Velha,ES,Ativa
2463,FACULDADE ALVES FARIA,Privada,São Paulo,SP,Extinta
14303,FACULDADE PADRAO DE SENADOR CANEDO,Privada,Senador Canedo,GO,Ativa
23109,FACULDADE DE CIÊNCIAS E TECNOLOGIA DE CHAPECÓ,Privada,Chapecó,SC,Ativa
1561,FACULDADE ESAMC SOROCABA,Privada,Sorocaba,SP,Ativa
23102,FACULDADE ANHANGUERA DE SOBRAL,Privada,Sobral,CE,Ativa
4878,FACULDADE ANHANGUERA DE ITAPECERICA DA SERRA,Privada,Itapecerica da Serra,SP,Ativa
673,CENTRO UNIVERSITÁRIO DA GRANDE DOURADOS,Privada,Dourados,MS,Ativa
23333,Faculdade Damásio Educacional,Privada,São Paulo,SP,Ativa
17382,Faculdade Ietec,Privada,Belo Horizonte,MG,Extinta
12597,FACULDADE PASSIONISTA DE EDUCAÇÃO DE CURITIBA,Privada,Curitiba,PR,Extinta
23023,FACULDADE TECNOLOGICA ANTHROPOS,Privada,Tianguá,CE,Ativa
2799,FANEESP - FACULDADE NACIONAL DE EDUCAÇÃO E ENSINO SUPERIOR DO PARANÁ,Privada,Araucária,PR,Ativa
21950,FACULDADE TUCURUÍ,Privada,Tucuruí,PA,Ativa
2427,FACULDADE LUSÓFONA DA BAHIA,Privada,Salvador,BA,Ativa
19130,FACULDADE SERRA GERAL,Privada,Janaúba,MG,Ativa
17598,FACULDADE PROF. WLADEMIR DOS SANTOS,Privada,Sorocaba,SP,Ativa
18255,FACULDADE DE EDUCAÇÃO E TECNOLOGIA DE ARARAQUARA,Privada,Araraquara,SP,Extinta
23394,Faculdade de Engenharia e Administração Paulista,Privada,Avaré,SP,Ativa
5099,FACULDADE DE TECNOLOGIA DE SÃO BERNARDO DO CAMPO,Pública,São Bernardo do Campo,SP,Ativa
1846,CENTRO UNIVERSITÁRIO DE LINS,Privada,Lins,SP,Ativa
14717,Centro Universitário Maurício de Nassau de Caruaru,Privada,Caruaru,PE,Ativa
1224,CENTRO UNIVERSITÁRIO DE JALES,Privada,Jales,SP,Ativa
5316,Faculdades Unificadas de Leopoldina,Privada,Leopoldina,MG,Ativa
5439,CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,Privada,Brasília,DF,Ativa
4847,FACULDADE CATÓLICA DO RIO GRANDE DO NORTE,Privada,Mossoró,RN,Ativa
829,UNIVERSIDADE ESTADUAL DO TOCANTINS,Pública,Palmas,TO,Ativa
18267,FACULDADE INTEGRADA DE GESTÃO E MEIO AMBIENTE,Privada,Recife,PE,Ativa
14114,Faculdade Presidente Antônio Carlos de Mutum,Privada,Mutum,MG,Extinta
1503,FACULDADE DOUTOR LEOCÁDIO JOSÉ CORREIA,Privada,Curitiba,PR,Extinta
720,FACULDADE DE CIÊNCIAS HUMANAS E SOCIAIS APLICADAS DO CABO DE SANTO AGOSTINHO,Pública,Cabo de Santo Agostinho,PE,Ativa
1130,FACULDADE METODISTA DE CIÊNCIAS HUMANAS E EXATAS,Privada,Birigui,SP,Ativa
3448,INSTITUTO SUPERIOR DE EDUCAÇÃO IBITURUNA,Privada,Montes Claros,MG,Ativa
2380,Faculdade Estácio do Amapá - Estácio Amapá,Privada,Macapá,AP,Ativa
12430,FACULDADE METROPOLITANA SÃO CARLOS BJI,Privada,Bom Jesus do Itabapoana,RJ,Ativa
4092,FACULDADE DE TECNOLOGIA PEDRO ROGÉRIO GARCIA,Privada,Concórdia,SC,Extinta
16107,FACULDADE PASSIONISTA DE EDUCAÇÃO DE CURITIBA,Privada,Curitiba,PR,Extinta
1453,FACULDADE LOGOS INTERNACIONAL,Privada,Sarandi,PR,Extinta
3954,FACULDADE EDUCACIONAL JURÍDICA E GERENCIAL DE OLIVEIRA,Privada,Oliveira,MG,Ativa
214,FACULDADE DE ENGENHARIA DE MINAS GERAIS - FEAMIG,Privada,Belo Horizonte,MG,Ativa
18064,CENTRO TECNOLÓGICO POSITIVO,Privada,Curitiba,PR,Extinta
2459,FACULDADE DE ESTUDOS AVANÇADOS DO PARÁ,Privada,Belém,PA,Ativa
18874,FACULDADE RAIMUNDO MARINHO DE PENEDO,Privada,Penedo,AL,Ativa
25175,Faculdade de Lucas do Rio Verde,Privada,Lucas do Rio Verde,MT,Ativa
14122,Faculdade Presidente Antônio Carlos de Belo Oriente,Privada,Belo Oriente,MG,Extinta
1410,Faculdade Área1 Wyden,Privada,Salvador,BA,Ativa
716,FACULDADES INTEGRADAS DE BOTUCATU,Privada,Botucatu,SP,Ativa
26135,Fundação Dom Cabral - Ensino Superior,Privada,Nova Lima,MG,Ativa
1559,CENTRO UNIVERSITÁRIO DO ESPÍRITO SANTO,Privada,Colatina,ES,Ativa
14237,INSTITUTO SUPERIOR DE EDUCAÇÃO DE CLÁUDIO,Privada,Cláudio,MG,Extinta
1359,Faculdade Multivix Nova Venécia,Privada,Nova Venécia,ES,Ativa
701,FACULDADES INTEGRADAS DE GARANHUNS,Pública,Garanhuns,PE,Ativa
686,FACULDADE DE CIÊNCIAS APLICADAS DE LIMOEIRO,Pública,Limoeiro,PE,Ativa
5322,FUNDAÇÃO UNIVERSIDADE FEDERAL DO PAMPA - UNIPAMPA,Pública,Bagé,RS,Ativa
13133,FACULDADE ANHANGUERA DE GOIÂNIA,Privada,Goiânia,GO,Ativa
3362,INSTITUTO DE CIÊNCIAS HUMANAS E SOCIAIS APLICADAS,Privada,Três Pontas,MG,Extinta
3830,INSTITUTO CENTRO DE ENSINO TECNOLÓGICO - SOBRAL,Privada,Sobral,CE,Extinta
1045,CENTRO UNIVERSITÁRIO ANHANGÜERA,Privada,Leme,SP,Ativa
1469,FACULDADE CESUSC,Privada,Florianópolis,SC,Ativa
4211,Faculdade ESAMC São Paulo - ESAMC,Privada,São Paulo,SP,Ativa
17892,FACULDADE DE ESTUDOS BÍBLICOS INTERDISCIPLINARES,Privada,Brasília,DF,Extinta
1609,FACULDADE DOS CERRADOS PIAUIENSES,Privada,Corrente,PI,Ativa
776,FACULDADE DE CIÊNCIAS CONTÁBEIS DE JEQUIÉ,Privada,Jequié,BA,Extinta
2205,Faculdade REGES de Tupi Paulista,Privada,Tupi Paulista,SP,Ativa
845,FACULDADE DA FUNDAÇÃO EDUCACIONAL ARAÇATUBA,Privada,Araçatuba,SP,Ativa
21926,FACULDADE METROPOLITANA DE JOINVILLE,Privada,Joinville,SC,Ativa
2773,FACULDADE ANHANGUERA DE MACAPÁ,Privada,Macapá,AP,Ativa
4846,Centro Universitário Vértice,Privada,Matipó,MG,Ativa
22125,Faculdade de Ciências Jurídicas de Bom Jesus da Lapa,Privada,Bom Jesus da Lapa,BA,Ativa
2440,FACULDADE CIDADE DE JOÃO PINHEIRO,Privada,João Pinheiro,MG,Ativa
24550,FACULDADE ITPAC SANTA INES,Privada,Santa Inês,MA,Ativa
10059,FACULDADE DE TECNOLOGIA DE ENSINO SUPERIOR - FATEC,Privada,Montes Claros,MG,Extinta
1865,Faculdade Alvorada Paulista,Privada,São Paulo,SP,Extinta
195,FACULDADE PRESBITERIANA MACKENZIE RIO,Privada,Rio de Janeiro,RJ,Ativa
218,"FACULDADE DE FILOSOFIA, CIÊNCIAS E LETRAS DE DUQUE DE CAXIAS",Privada,Duque de Caxias,RJ,Extinta
917,FACULDADE DE CIÊNCIAS CONTÁBEIS DE NAVIRAI,Privada,Naviraí,MS,Extinta
5276,Faculdade Doctum de Carangola,Privada,Carangola,MG,Ativa
4209,FACULDADE DE TECNOLOGIA CÉSAR LATTES,Privada,Itu,SP,Extinta
14158,FACULDADE DE TECNOLOGIA DE NOVO CABRAIS,Privada,Novo Cabrais,RS,Extinta
1583,FACULDADE DE TECNOLOGIA DE INDAIATUBA,Pública,Indaiatuba,SP,Ativa
1424,FACULDADE PIO XII,Privada,Vila Velha,ES,Ativa
826,CENTRO UNIVERSITÁRIO DE DESENVOLVIMENTO DO CENTRO OESTE,Privada,Luziânia,GO,Ativa
3012,FAJOPA - FACULDADE JOÃO PAULO II,Privada,Marília,SP,Ativa
2885,Faculdade Uninassau Belo Horizonte,Privada,Belo Horizonte,MG,Ativa
1956,FACULDADE UNIRB - ALAGOAS,Privada,Maceió,AL,Ativa
959,FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS,Privada,Santa Rita,PB,Extinta
16816,Faculdade do Vale,Privada,Redenção,PA,Ativa
23155,FACULDADE UNEX,Privada,Porto Seguro,BA,Ativa
